label,text
non_real_time_crisis,This is amazing #SPNFamily  go and please  donate  and help everone who was effected by the hurricane TXâ€¦ https://t.co/9NIeAjOs5Q
non_real_time_crisis,The life through a #flood and #hurricane's hammer is more than dramatic... Desperation! Hopelessness! https://t.co/BNGz1S8I57
non_real_time_crisis,"@n_m_cox1 @TrumpTrain45Pac @grandmaj2 @GovAbbott Look up hurricane Rita. Evac would just cause massive gridlock, &amp;â€¦ https://t.co/h6fPv4e3de"
non_real_time_crisis,Live on the coast? You are most at risk for extreme winds &amp; flooding from rain &amp; storm surge during a hurricane.â€¦ https://t.co/ELXgnXYdsU
non_real_time_crisis,Live on the coast? You are most at risk for extreme winds &amp; flooding from rain &amp; storm surge during a hurricane.â€¦ https://t.co/5mGj3ESNgB
non_real_time_crisis,@SaysHummingbird @FishBlanc Everybody should be careful out there in the flood and the hurricane please do he carefâ€¦ https://t.co/kQiuxLsFXH
non_real_time_crisis,God bless all family's who have been affected by the hurricane and the flood. I wouldn't know what to do in that situation.
non_real_time_crisis,I'm guessing they didn't have enough time to. But if there is a hurricane close to me idc about heavy rain. I'm evaâ€¦ https://t.co/DKCUhBAUfT
non_real_time_crisis,"@rushlimbaugh Hardly anyone has flood insurance in South Texas, hurricane insurance Does Not Cover Flood Damage. Banks and ins cos bankrupt"
non_real_time_crisis,When a hurricane makes the @NWS change how they map a storm #Harvey https://t.co/Tb5tVE1beH
non_real_time_crisis,"For those dealing with flooding from #hurricaneharvey, here are some tips from FEMA to file a flood insurance claim https://t.co/uOxUbzV1pw"
non_real_time_crisis,CNBC lets Bush's disgraced FEMA director exploit hurricane to pitch privatizing National Flood Insurance Program https://t.co/3AbtUmhIoN
non_real_time_crisis,@GrooganFox26 Lucky seems an odd characterization for out of the flood and into the slaughter house. #hurricaneharvey @peta
non_real_time_crisis,@Independent Because there's never been a flood or hurricane before.
non_real_time_crisis,CNBC lets Bush's disgraced FEMA director exploit hurricane to pitch privatizing National Flood Insurance Program https://t.co/gIj83oe29x
non_real_time_crisis,Would @realDonaldTrump's ridiculous invisible solar powered wall protect us from hurricanes too?  Like a fuckin Swiâ€¦ https://t.co/dmcz1heM2V
non_real_time_crisis,I can't wait for this years hurricane/flood break
non_real_time_crisis,The Dipshit-In-Chief doesn't know the difference between a flood and a fucking hurricane.  https://t.co/pdW3qnNUT1
non_real_time_crisis,Being sent into a flood zone to train.... the army really wants to capitalize on this hurricaneâ€
non_real_time_crisis,7 Prepper Tips for Nat https://t.co/8Ryia3q5Tq #earthquake #floods #hurricane #naturaldisaster #preparedness2 #preppers #torando #wildfire
non_real_time_crisis,My heart goes out to all the people are used things and all the people that was affected by the flood in the hurricane
non_real_time_crisis,Mannnn I just don't know why people would stay in the flood/hurricane area :(
non_real_time_crisis,@sandyHuggy @FoxNews Really? Saying it would flood after a hurricane is like saying the ground will be wet after itâ€¦ https://t.co/1mxzfaT9mL
non_real_time_crisis,CNBC lets Bush's disgraced FEMA director exploit hurricane to pitch privatizing National Flood Insurance Program https://t.co/lxuTvAtcHb
non_real_time_crisis,Because they cant politicize the hurricane and they don't want to waste a crisis https://t.co/vuIznyAZ4d
non_real_time_crisis,We are fucked if we ever get a strong hurricane in Tampa Bay. Our infrastructure cant even hold a storm that dumps 2 hrs of rain. #concerned
non_real_time_crisis,Important thread re donating to hurricane/flood relief  https://t.co/bfUSzXFWdy
non_real_time_crisis,"@NotSoThick Exactly! In FL you have hurricane insurance, but they dont always tell you to add wind and flood as a plus"
non_real_time_crisis,I seriously start crying every time I see an animal in the flood waters from the hurricane.
non_real_time_crisis,So is it just gonna be standard for this fake photo to come out every flood/hurricane? https://t.co/ZzMXrpHZqE
non_real_time_crisis,Everyone hating on Trump concerning the hurricane but wasn't Obama playing golf when the last big flood happened?
non_real_time_crisis,"I uploaded a new episode, ""What You Can Learn From Texas"", on #spreaker #flood #houston #hurricane #patriot #texas https://t.co/MAHnNKZXUG"
non_real_time_crisis,As if a hurricane and a flood isn't enough...poor Houston. #HoustonStrong https://t.co/w7lL3uiofw
non_real_time_crisis,Niggas comparing hurricanes? Fuck y'all tryna out flood each other for?...shit pitiful
non_real_time_crisis,@EricHolthaus I will grant you the development piece.  Developing in hurricane/flood prone areas is fools gold.  Clâ€¦ https://t.co/XpF45myKfU
non_real_time_crisis,Our prayers go out to everyone in #houston  #hurricaneharvey #harvey #flood @ La'Roc Beauty https://t.co/pb78YsCW1l
non_real_time_crisis,Dunno what could possess someone to abandon their pets at all let alone during a massive flood/hurricane 
non_real_time_crisis,Can this hurricane come to Va and flood my office?
non_real_time_crisis,i don't understand hurricanes and i feel like the flood water is from the ocean so when i see ppl playing in it i get nervous about sharks
non_real_time_crisis,I'm raising money for Houston flood vitcims. Click to Donate:  https://t.co/aEl8pSNBA6 via @gofundme @hurricaneharvey @Houston
non_real_time_crisis,"Praying for all the hurricane Harvey storm flood victims along the Texas coast, Houston, and affected surrounding... https://t.co/pt4dSxeoSN"
non_real_time_crisis,"Blues fans: Donate to hurricane relief in honor of SRV, Albert King, and all Texas Blues  @KWShepherd @TabBenoitLAâ€¦ https://t.co/qMI02rpAy9"
non_real_time_crisis,Being that we don't have earthquakes would yall take a earthquake over a hurricane if yu had a choice?
non_real_time_crisis,@wfaachannel8 I may have missed it. Is there a clothing donation site in Dallas for hurricane/flood victims?
non_real_time_crisis,@PhillyD are you covering the flood or hurricane Harvey in today's show? I know the rest of the news media has done but I always love your..
non_real_time_crisis,I'm Glad to be helping victims of hurricane Harvey. I work for the national flood insurance program through FEMA.... https://t.co/SwXzkIoYLR
non_real_time_crisis,An arguement could also be made that wildlife &amp; heavy rain from a hurricane are 100% mother nature problem.  Â¯\_(ãƒ„)â€¦ https://t.co/mfzr3qTrwZ
non_real_time_crisis,Remember this when that bloviating creamsicle brags about anything hurricane response-related. https://t.co/pTlK1OY1Du
non_real_time_crisis,.BadHombreNPS: Remember this when that bloviating creamsicle brags about anything hurricane response-related. https://t.co/XprtDZ058s
non_real_time_crisis,Donate to help hurricane/flood victims the American Red Cross via Amazon and they'll match. #Harvey https://t.co/t9T0FK8SFG via @AmazonPay
non_real_time_crisis,@ang_sheldon I'd love to see that thought pattern. How do you go from a massive flood/hurricane to Climate Change wâ€¦ https://t.co/osIe4A7q3s
non_real_time_crisis,@CharlesPPierce Houston built on flood plains. They couldn't perceive a killer hurricane? Can we move on now? Christ!
non_real_time_crisis,.@eat_poke donating $1 per order to flood relief. @FREEBIRDS_WB accepting canned goods to donate. #hurricaneharvey https://t.co/MaKW8hh3lc
non_real_time_crisis,.@eat_poke donating $1 per order to flood relief. @FREEBIRDS_WB accepting canned goods to donate. #hurricaneharvey https://t.co/MaKW8hh3lc
non_real_time_crisis,So before a storm/hurricane comes. Spray for ants https://t.co/ViVXmBJ8oX
non_real_time_crisis,@realDonaldTrump Isn't there a hurricane/flood or maybe a navy problem you should be handling before trying to helpâ€¦ https://t.co/QrLpPbETlp
non_real_time_crisis,"It is traumatic to go through a hurricane ,flood, evacuations and you are not alone ... pls share these resources tâ€¦ https://t.co/6otOEhkOjS"
non_real_time_crisis,"For me, this is a new way of looking at hurricane flooding. https://t.co/UriHYCQR8C"
non_real_time_crisis,CNBC lets Bush's disgraced FEMA director exploit hurricane to pitch privatizing National Flood Insurance Program https://t.co/2KqzWVozxS
non_real_time_crisis,Why is Trump acting like he's winning the hurricane olympics? https://t.co/VEGgKik5xA
non_real_time_crisis,Hurricane Harvey Roundabout=Devestating FLOOD/3 More Large Tropical Stor... https://t.co/FICWnSSCbH via @YouTube #morningdew#hurricaneharvey
non_real_time_crisis,"Wouldn't a hurricane flood the area with *freshwater*? Aka, Not Shark water?"
non_real_time_crisis,not even counting this tragedy! #WeRbroke #DebtCeiling $ES_F #forex #hurricaneharvey flooding https://t.co/b0NMOqXTGT
non_real_time_crisis,"Houston mess - flood/home insurance in hurricane zones is already very high in Texas, Florida, etc. Those insurance premiums are going up."
non_real_time_crisis,CNBC lets Bush's disgraced FEMA director exploit hurricane to pitch privatizing National Flood Insurance P...â€¦ https://t.co/RMdgbHELQw
non_real_time_crisis,"Whatever you build on the land will get destroyed within 25 years by some sort flash flood, tropical storm, or hurricane."
non_real_time_crisis,"#XRIM #MONEY FoxBusiness  .FredBarnes: ""[POTUS] has to stay on the issue of the hurricane... and what he's going to do about it."" #Hurricanâ€¦"
non_real_time_crisis,#HurricaneHarvey vs my #apartment #complex Day 2  #PTCares #foodie #foodblogger #vlogger #Texas #hurricane #Harveyâ€¦ https://t.co/0gR4jjARuf
non_real_time_crisis,#HurricaneHarvey vs my #apartment #complex Day 2  #PTCares #foodie #foodblogger #vlogger #Texas #hurricane #Harveyâ€¦ https://t.co/uiyr6zcJzR
non_real_time_crisis,#HurricaneHarvey vs my #apartment #complex Day 2  #PTCares #foodie #foodblogger #vlogger #Texas #hurricane #Harveyâ€¦ https://t.co/W5c01hqV5s
non_real_time_crisis,#HurricaneHarvey vs my #apartment #complex Day 2  #PTCares #foodie #foodblogger #vlogger #Texas #hurricane #Harveyâ€¦ https://t.co/jPB8RWSSYj
non_real_time_crisis,#HurricaneHarvey vs my #apartment #complex Day 2  #PTCares #foodie #foodblogger #vlogger #Texas #hurricane #Harveyâ€¦ https://t.co/Pk3n6G88Hx
non_real_time_crisis,#HurricaneHarvey vs my #apartment #complex Day 2  #PTCares #foodie #foodblogger #vlogger #Texas #hurricane #Harveyâ€¦ https://t.co/bxXZNupSVm
non_real_time_crisis,God be with all the people in #hustontexas .. God please stop the flood #hurricaneharvey https://t.co/CWuYmy6UYd
non_real_time_crisis,"@realDonaldTrump Instead of building the stupid wall, it makes more sense to use the money to help victims of the hurricane and flood."
non_real_time_crisis,@DLind Can you even compare a California earthquake to a Gulf hurricane? Different kinds of event.
non_real_time_crisis,@desstheprincess I would love to move to like Florida and states in that area but the hurricane and tsunami's makeâ€¦ https://t.co/9t7R1yufAR
non_real_time_crisis,Either there is a avalanche of products or a hurricane of a single product.
non_real_time_crisis,This how you handle a hurricane/flood if we being real lol https://t.co/pa7JxXTOGK
non_real_time_crisis,@TheSmokeGuru Ik but before the flood they knew a hurricane was there......
non_real_time_crisis,I feel like California is next for a hurricane or for a HUGE earthquake causing a tidal wave lmfao :(((
non_real_time_crisis,"@stephgosk Plans should have been laid out a week before the hurricane hit TX,they live in a flood zone,they have nâ€¦ https://t.co/zg7Hk13CNw"
non_real_time_crisis,#USATODAY RT NWSHouston: Important reminders for safety after a hurricane and flooding: DO NOT GO INTO FLOOD WATERâ€¦â€¦ https://t.co/Xzz93U1fd7
non_real_time_crisis,"1c. Also, you can bet the insurance companies used this to fuck over the people. ""Well, you had hurricane ins but not flood ins."" "
non_real_time_crisis,"""Where that nigga Drake?"" ""Where BeyoncÃ©?"" Nigga tf? What they gone do? Swallow the flood? Lasso the hurricane?"
non_real_time_crisis,In Pursuit of Flash #Flood Data - Eos Important for #hurricane impact prediction and warnings https://t.co/cZlQN2kzuF
non_real_time_crisis,That'll help the flood/hurricane victims... give me a fucking break @POTUS https://t.co/bf8GwuX5W3
non_real_time_crisis,@BlueBloodsBlue This picture pops up every year whenever there is a hurricane/flood.
non_real_time_crisis,Omg praying for these people forreal #hurricaneharvey2017 https://t.co/DqUkQP38bx
non_real_time_crisis,Kind of a little bit feel like he's bragging about the size of the hurricane https://t.co/sj8Hq0FPYp
non_real_time_crisis,"Man I hate ohio but I can't even be mad at ohio I'll take a blizzard in the middle of summer over a earthquake, tornado or hurricane anyday"
non_real_time_crisis,"Geeze, you can't even count on a hurricane to wipe out aggressive invasive species. https://t.co/9naU7s4ZFi"
non_real_time_crisis,"I will stay my ass up north. In my 22 years of living I have never experienced earthquakes, hurricanes, tornadoes, mud slide &amp; etc"
non_real_time_crisis,"Free market would price everyone out of living in flood zones, negating the need for people to risk their lives after major hurricanes."
non_real_time_crisis,Blake Bortles has never thrown a pick 6 in a hurricane or flood.
non_real_time_crisis,"Yes, hurricanes never existed before now. https://t.co/D6oLMBdW1Y"
non_real_time_crisis,"At Asiet Air, we hope that everyone has found safety from the flood waters and the hurricane.â€¦ https://t.co/OpxTwFFLDG"
non_real_time_crisis,They Might Be Giants - Flood Perhaps the most appropriate entry to the #hurricaneharveyplaylistâ€¦ https://t.co/PeVgI3fpCs
non_real_time_crisis,"@ramirezleslieee Nothing stopping you, not dis hurricane, not dis flood ufff knock twice on mah door, you know the drill lil momma"
non_real_time_crisis,"@realDonaldTrump So next month, another hurricane can hit, do the exact same thing and would still be call a 500 year flood."
non_real_time_crisis,We have family in the Houston area. Thank you!!  Go #Texans!@HoustonTexans #hurricaneharvey2017 https://t.co/cKGcrSoAJt
non_real_time_crisis,@ananavarro Ana that photo circulates during every hurricane/flood.  Here is a list of some of the most viral fakes https://t.co/YWwVhn3cNk
non_real_time_crisis,"Because hurricane, flood, and floating fire ants aren't enough to worry about https://t.co/6OILl50sQ8"
non_real_time_crisis,One thing about that flood/hurricane shit is you find out who really fwy fasho
non_real_time_crisis,"I was reading so much about the flood and hurricane earlier this morning, it brought me to tears. I ended up having a dream I was in it."
non_real_time_crisis,About to get on the horn to file flood insurance claim from #hurricaneharvey impact. Thankful toâ€¦ https://t.co/zeUjzVnTid
non_real_time_crisis,Because a hurricane and flood aren't scary enough... Texas! Be safe. https://t.co/iVYeuZTwEt
non_real_time_crisis,Yâ€™all not taking this hurricane serious at all https://t.co/cBF5L1hgM3
non_real_time_crisis,This shark pic comes out after every hurricane or major flood. It's a hoax people. https://t.co/pQiIRQG2Fk
non_real_time_crisis,What an idiot. ://www.newsweek.com/trump-signed-away-obamas-flood-risk-rules-weeks-hurricane-harvey-hit-655712
non_real_time_crisis,Los Angeles News Search LA (Health risks of flood waters after hurricanes: What to expect after Harvey) 1 Los ... - https://t.co/wfWhMGSkXw
non_real_time_crisis,Or this shark comes to visit after every hurricane major flood.  It's just trying to spread joy. https://t.co/AxYiejpyPm
non_real_time_crisis,He just seems so hellbent on undoing work that is meant to benefit Americans. This hurricane has shown why these ruâ€¦ https://t.co/k0blBRmAAz
non_real_time_crisis,"Harvey is a hurricane, not a flood you babbling idiot. https://t.co/MCkFO2zMUx"
non_real_time_crisis,"Beware of fake images from Houston flood. This was not Sharknado, it was a tragic hurricane https://t.co/5mwYRSucTi"
non_real_time_crisis,This used to be Taft @ Allen Parkway. Haunting. #harvey #hurricaneharvey #flood #houstonâ€¦ https://t.co/RKB8bTogla
non_real_time_crisis,"if you leave your pet(s) during a storm/hurricane/flood, we automatically can't be friends."
non_real_time_crisis,Lessons learned using #drone technology for #emergency response: https://t.co/gBBjYqtoXh #UAS #UAV #survey #flood #hurricane
non_real_time_crisis,in the wake of a hurricane  dark skin of a summer shade  nose dive in the flood lines
non_real_time_crisis,I have been thinking about what it would be like to have a big adult dog during a hurricane/huge flood. wtf would I do
non_real_time_crisis,@realDonaldTrump Science lesson 101 - Harvey is the hurricane that caused the flood...it's not the flood itself. Reâ€¦ https://t.co/UZPQxZHtum
non_real_time_crisis,I would seriously rather drown in the flood/hurricane then watch my dog go down.
non_real_time_crisis,My heart is with those in Texas going though this terrible hurricane and flood. Please stay safeâ
non_real_time_crisis,"Every. Single. Time. There is a flood/hurricane, this screen shot of Sharknado comes out... Every. Single. Time.â€¦ https://t.co/UjI32uDHMA"
non_real_time_crisis,@ruthie6920 @CHearSpeakNEvil Be  careful I'm trying to be a friend who needs it be careful with the flood and the hurricane
non_real_time_crisis,If you voluntarily leave your pet behind in this hurricane I hope s flood snake eats you
non_real_time_crisis,Honestly though what is he supposed to do? Drain the flood waters? Make the hurricane go away? He's doing his job aâ€¦ https://t.co/o18OLK6tpW
non_real_time_crisis,Infection prevention tips during flood and hurricane season - https://t.co/ckuBdlwl4l #HurricaineHarvey
non_real_time_crisis,No. #hurricaneharvey is NOT something that will happen every 500 years. Probability is 1/500 each year IF climate câ€¦ https://t.co/cKvoc2hRmA
non_real_time_crisis,Of course you won't find a #Narcistist helping with #hurricane or #flood relief. I have never met a more selfish person in my life.
non_real_time_crisis,@hankgreen Believe it or not: This has been posted about nearly every river flood and hurricane for the last 10 years.
non_real_time_crisis,Want to help hurricane/flood victims? Give your time and/or money to one of these volunteer organizations... https://t.co/xPTcTzZOJJ
non_real_time_crisis,@Jasmon_j @FoxNews @foxandfriends u dont and if they didnt spend 9B on illegals they might have hurricane plans pumâ€¦ https://t.co/4ODF3PIHWS
non_real_time_crisis,"XAU is pretty useless in a flood or hurricane, Short at 1309. high conviction."
non_real_time_crisis,1 Philadelphia News Search Businesses (Health risks of flood waters after hurricanes: What to expect after ...)  - https://t.co/v6qigsG16p
non_real_time_crisis,1 Chicago News Search Businesses (Health risks of flood waters after hurricanes: What to expect after Harvey)  - https://t.co/VjKhdjBe9I
non_real_time_crisis,Is he really trying to passively take pride in this hurricane/flood because it's while he's in office by saying it'â€¦ https://t.co/GObahpYF4S
non_real_time_crisis,I thought everybody knew this from hurricane Katrina?- https://t.co/utn3K6OhHh
non_real_time_crisis,I need to see more memes on my TL the hurricane/flood has everything so sad &amp; I need a good laugh
non_real_time_crisis,"Prayer for everyone involved in the effort to rescue people from the flood, after and during #hurricaneharvey  https://t.co/qIzE2Za7Oe"
non_real_time_crisis,"https://t.co/bUQ4mN2DTE What You need if a flood, tornado, hurricane or earthquake is headed your way."
non_real_time_crisis,"The VMA's had to address #Nazi's, #Trump, #Suicide #Awareness, and a national emergency in the form of a #hurricane &amp;flood. That's INSANE."
non_real_time_crisis,"@TheRickWilson @Judy_Taya Best of all, no evidence that the dude w/the ski-boat is  politicizing this hurricane, flâ€¦ https://t.co/H2LGPHmsRW"
non_real_time_crisis,a hurricane is not a flood m8 https://t.co/jdYz9WAE81
non_real_time_crisis,Retweet to help those effected by the flood and #hurricaneharvey help if you can!  https://t.co/EJDCrCA3WQ
non_real_time_crisis,1 Houston News Search Businesses (Health risks of flood waters after hurricanes: What to expect after Harvey)  - https://t.co/LoNmNfBBXR
non_real_time_crisis,Has anyone in Brenham organized a way to help these hurricane and flood victims? I want to help!  @BJHSTheatre  @BrenhamISD
non_real_time_crisis,This is why no one likes fire ants. Not even a hurricane can wipe them out https://t.co/Vn0x8A0eQm
non_real_time_crisis,I'm sure we'll do fine without you.  Last thing Texas needs is a hurricane AND a flood of nonsensical hippies https://t.co/VHvoLi3DQn
non_real_time_crisis,@TomWellborn Comes out every flood/hurricane. Like elf on a shelf at Xmas
non_real_time_crisis,Exactly right!! #hurricaneharvey #houston #texas #family #familygoals #flood #floodingâ€¦ https://t.co/cZH8agw7Kt
non_real_time_crisis,Ehen hurricane ?? If  hurricane reach Nigeria it's to relocate ordinary small rain it's flood https://t.co/cPjOc7cO1G
non_real_time_crisis,USATODAY : RT NWSHouston: Important reminders for safety after a hurricane and flooding: DO NOT GO INTO FLOOD WATEâ€¦â€¦ https://t.co/T7t3s0M7Qe
non_real_time_crisis,Former @fema chief and veteran of many Florida hurricanes @WCraigFugate knows a thing or two about storms https://t.co/Ssn0gy8Id7
non_real_time_crisis,USATODAY : RT NWSHouston: Important reminders for safety after a hurricane and flooding: DO NOT GO INTO FLOOD WATEâ€¦â€¦ https://t.co/sEnu4OnVPd
non_real_time_crisis,My dogs prepared for the hurricane/flood in Houston https://t.co/qkw00xLdOl
non_real_time_crisis,"i see this same picture anytime there's a hurricane or flood in the US stop tryna add a ""wow"" factor when people reâ€¦ https://t.co/rltvLJ3l6z"
non_real_time_crisis,I'm raising money for Hurricane Harvey Disaster #HoustonStrong #hurricaneharvey Click to Donate:  https://t.co/GjqnKDzJPB via @gofundme
non_real_time_crisis,Still tweeting this old ass picture every time a flood or hurricane happens smh. https://t.co/VrIPDZwNeh
non_real_time_crisis,that Houston flood reminds me so much of hurricane Katrina in New Orleans...  #prayersforHouston
non_real_time_crisis,@TheTLsProfessor doesn't this look lovely. A hurricane that is extremely confused how to hurriCAN https://t.co/YF0dVK7B4o
non_real_time_crisis,@SheriffHawk LOL - no.  Apparently that sharks shows up for every hurricane flood.
non_real_time_crisis,"in coastal flood zones, attics could be adapted to hold a canoe or other watercraft to be deployed quickly in an emergency.#hurricaneharvey"
non_real_time_crisis,@ArchDigest what the hamptons need is a good hurricane and flood.
non_real_time_crisis,Lol this shit has been happening forever there is always earthquake always wars and there is always hurricanes andâ€¦ https://t.co/41jT88CmWB
non_real_time_crisis,"Stupid to measure a hurricane flood in ""gallons"". https://t.co/X3lXvIXXjJ"
non_real_time_crisis,Want to help hurricane/flood victims? Give your time and/or money to one of these volunteer organizations... https://t.co/O3oFYVhYmR
non_real_time_crisis,"Complete failure by TX governor &amp; trump &amp; all republicans! Must be a fake hurricane/flood &amp; staged?Hoax?Yeah that's it, global warming hoax."
non_real_time_crisis,He been waiting all year for this hurricane. https://t.co/3kcj8xE93r
non_real_time_crisis,Does the wall keep out hurricanes or flood waters? https://t.co/qGFooHkR51
non_real_time_crisis,@clussman @fredfalcone I thought it was a fake photo at first or one taken out of context from a previous flood/hurricane.
non_real_time_crisis,He's already addressed the hurricane/flood you fucking retard https://t.co/rzGGXtFjld
non_real_time_crisis,What happens after the hurricane to people who can't prove their residency status - either as undocumented or b/c there was a fucking flood?
non_real_time_crisis,If I hear hurricane coming u bet your ass I'm dippin QUICK. Tsunami? Outta there. Not taking that risk..
non_real_time_crisis,Exactly. Unless they can make the hurricane right wing?? https://t.co/OMkLPL0gxH
non_real_time_crisis,"@PDI_Perjuangan https://t.co/rxOcM6x9UE Sadists can try to ruin/kill me,but even die 1st,cancer,hurricane Irene/Sanâ€¦ https://t.co/Jiil1GCUwQ"
non_real_time_crisis,"@esmuellert_ @FCBayernUS https://t.co/rxOcM6x9UE Sadists can try to ruin/kill me,but even die 1st,cancer,hurricaneâ€¦ https://t.co/n3ckIzNiN0"
non_real_time_crisis,And y'all thought the hurricane was the worst part of all of this. Just wait till FEMA is out of funding... https://t.co/5mVS8QaXk5
non_real_time_crisis,I couldn't imagine being stuck in a hurricane with my fur babies. Makes me so sad seeing people leave them behind in the flood 
non_real_time_crisis,It is so important to be prepared for a hurricane. Texas has experienced the effects of 9 trillion gallons of rain.â€¦ https://t.co/ynx3SweEhX
non_real_time_crisis,@GovernmentMind But I mean it's been hurricane szn for a minute and I feel like 48 hours is enough to get windows bâ€¦ https://t.co/7jJGSbE7DD
non_real_time_crisis,@KalleeMerra HAARP magic hurricane/earthquake machine. Most conspiracy nutters believe in it. And conveniently theyâ€¦ https://t.co/9GP2rOL6bH
non_real_time_crisis,"Who tf is ""THEY"" Yolonda ?and we don't care if a hurricane wiped you out neither, https://t.co/dgZa8GDJG2"
non_real_time_crisis,I don't think he knows what a hurricane is... https://t.co/8qDfNMXVXC
non_real_time_crisis,Hurricane Harvey Assistance | Galveston Historical Foundation https://t.co/dcbeEA80z3 #eventprofs #sitesourcing #hurricaneharvey
non_real_time_crisis,"@druidicgoddess Seriously. Like hurricanes fuckin...I dunno... FLOOD SHIT. Earthquakes are like ""I'm gonna fuck urâ€¦ https://t.co/yPO3xMJgh6"
non_real_time_crisis,this guy swims in every hurricane and flood lately https://t.co/iZNFfQaSui
non_real_time_crisis,FLOOD  not hurricane  flood = water hurricane = heavy winds https://t.co/3VSHefjXVk
non_real_time_crisis,Pay attention to this. Do we need a wall or do Americans need protection from floods and hurricanes? Hey @GOP? https://t.co/Yy0eWkVezH
non_real_time_crisis,"right, niggas tryna argue about who had a worse hurricane https://t.co/YZWxCJE4ph"
non_real_time_crisis,"Before threatening to shut down the govt for his stupid wall, Trump cut FEMA and flood/hurricane relief funding forâ€¦ https://t.co/aAEtyUrDLq"
non_real_time_crisis,"#Weather is still not #climate. 

Not with spring snowballs in D.C. 

Not with hurricanes in Houston. https://t.co/q0sUr9gyRP"
non_real_time_crisis,"Right before the start of hurricane season. Well played Mr. Trump, well played. #ImpeachCommanderCheetoHead. https://t.co/FEGY16v6J9"
non_real_time_crisis,"With @realDonaldTrump's understanding of science, I bet he thought the wall would be able to stop the hurricane https://t.co/PAsWKdFcPB"
non_real_time_crisis,"Don't fall for this folks... fake photoshop, over 5 yrs old... #Houstonflood #flood #houston #hurricaneharvey https://t.co/SZvqGybcPy"
non_real_time_crisis,@peytonpclark Be careful whoever is near the flood and who is near the hurricane be careful and be safe and sound
non_real_time_crisis,Your president isn't doing anything to help. Instead he's bragging about how destructive the hurricane is. Screw yoâ€¦ https://t.co/5qnwKFpaI0
non_real_time_crisis,@TimGuinee Maybe people who live in hurricane prone areas should have flood insurance.  My tax dollars shouldn't paâ€¦ https://t.co/V1cKyr8oaY
non_real_time_crisis,@WeatherCenterHQ Flood waters kill more people in hurricanes than the wind.
non_real_time_crisis,"@jpcassidy000 Stay dry, man. Iâ€™d think Iâ€™d pick earthquake over hurricane, but itâ€™s been a while so, donâ€™t think it counts anymore"
non_real_time_crisis,Bruh in Florida when hurricane season around i be looking out the window beating to the trees swaying and rain dropâ€¦ https://t.co/7zIdYS4vaS
non_real_time_crisis,Nature doesn't care who you are. Be safe! #HurricaneHarvey #hurricaneharvey2017 #Hurricane https://t.co/r77KJCQiTR
non_real_time_crisis,"Are your finances ready for hurricane #Harvey? Preparing Your Finances for a Flood, Fire or Other Disaster https://t.co/e6zOOOh2Q2"
non_real_time_crisis,Hunkering down in preparation for an old fashioned Texas hurricane. Thankfully our immediate area doesn't flood too badly.
non_real_time_crisis,you can't be picky when you're preparing for a hurricane/flood. sorry it ain't triple distilled fiji https://t.co/XVdCUDu2my
non_real_time_crisis,@stephgosk stay safe if you are covering hurricane! https://t.co/BbjFBD8HXt
non_real_time_crisis,@willakaprophecy Wow. I hope you never have to suffer through a hurricane or flood.
non_real_time_crisis,CNn will do whatever they can do to spin this Hurrican Harvey issue and hold Mother Nature Trump for tge hurricane. https://t.co/UxYVfHruX3
non_real_time_crisis,"Still the best hurricane coverage, ever.  https://t.co/vT2yMfOtD2 via @TheOnion"
non_real_time_crisis,"@realDonaldTrump Do you know the difference between a hurricane, a cyclone, and a tsunami? #Resign &amp; save us time. https://t.co/mlKMFPjLZC"
non_real_time_crisis,This is the holy grail of hurricanes  https://t.co/V4jw02E5kZ
non_real_time_crisis,"Looks like a duck, quacks like a duck, is dying in flood waters from a hurricane. #revisionistlit"
non_real_time_crisis,@ABC Confused and fleeing for your life from historic hurricane flood waters. Hold on; check Trump's twitter feed.â€¦ https://t.co/goCzqAETkw
non_real_time_crisis,@realDonaldTrump Confused and fleeing for your life from historic hurricane flood waters. Hold on; check Trump's twâ€¦ https://t.co/qfQxZno8Se
non_real_time_crisis,@realDonaldTrump Confused and fleeing for your life from historic hurricane flood waters. Hold on; check Trump's twâ€¦ https://t.co/7IMwEVyVZH
non_real_time_crisis,@KeithOlbermann @realDonaldTrump Confused and fleeing for your life from historic hurricane flood waters. Hold on;â€¦ https://t.co/DdZLvn8NeA
non_real_time_crisis,@ABC Confused and fleeing for your life from historic hurricane flood waters. Hold on; check Trump's twitter feed.â€¦ https://t.co/14MePEh7ZL
non_real_time_crisis,There's a very good chance more people will be killed in car accidents while evacuating than in the hurricane https://t.co/BkcVodTO8t
non_real_time_crisis,"@jaketapper If this hurricane aftermath becomes a tsunami of mismanagement, you'll be able to count on Trump makingâ€¦ https://t.co/jkCV5RRUE4"
non_real_time_crisis,@john_nehez When has anyone ever said a hurricane or earthquake was handled well? We always point to those that we couldn't help.
non_real_time_crisis,Told ya! #earthquake #earthquakes #irving #texas #hurricaneharvey #houston #weather https://t.co/oWMNTN5G6a
non_real_time_crisis,"""Como la flood"" - @avreyvas  #hurricaneharvy https://t.co/24npMWmfvc"
non_real_time_crisis,i kind of want the hurricane....or just the rain of the hurrican you can keep the winds
non_real_time_crisis,"Some great advice for hurricane/flood preparedness here from someone with experience. Be safe, all. https://t.co/FO6LoMSFJv"
